indicadores,grupos_coicop_nombre,provincias_nombre,periodos_id,IPC
Tasas de variación anual,Medicina,Ávila,2005M01,0.1
Tasas de variación anual,Medicina,Ávila,2006M01,1
Tasas de variación anual,Medicina,Ávila,2007M01,0.8
Tasas de variación anual,Medicina,Ávila,2008M01,-2.1
Tasas de variación anual,Medicina,Ávila,2009M01,0.1
Tasas de variación anual,Medicina,Ávila,2010M01,-1.3
Tasas de variación anual,Medicina,Ávila,2011M01,1.3
Tasas de variación anual,Medicina,Ávila,2012M01,-2.4
Tasas de variación anual,Medicina,Ávila,2013M01,11.6
Tasas de variación anual,Medicina,Ávila,2014M01,1.8
Tasas de variación anual,Medicina,Ávila,2015M01,0.1
Tasas de variación anual,Medicina,Ávila,2016M01,0.5
Tasas de variación anual,Medicina,Badajoz,2002M01,1.6
Tasas de variación anual,Medicina,Badajoz,2003M01,1.6
Tasas de variación anual,Medicina,Badajoz,2004M01,1.7
Tasas de variación anual,Medicina,Badajoz,2005M01,0.3
Tasas de variación anual,Medicina,Badajoz,2006M01,0.3
Tasas de variación anual,Medicina,Badajoz,2007M01,0.7
Tasas de variación anual,Medicina,Badajoz,2008M01,-3.3
Tasas de variación anual,Medicina,Badajoz,2009M01,-0.3
Tasas de variación anual,Medicina,Badajoz,2010M01,-0.7
Tasas de variación anual,Medicina,Badajoz,2011M01,-1.7
Tasas de variación anual,Medicina,Badajoz,2012M01,-4.4
Tasas de variación anual,Medicina,Badajoz,2013M01,10
Tasas de variación anual,Medicina,Badajoz,2014M01,0.6
Tasas de variación anual,Medicina,Badajoz,2015M01,-0.1
Tasas de variación anual,Medicina,Badajoz,2016M01,-0.5
Tasas de variación anual,Medicina,Balears (Illes),2002M01,3.5
Tasas de variación anual,Medicina,Balears (Illes),2003M01,2.4
Tasas de variación anual,Medicina,Balears (Illes),2004M01,2.1
Tasas de variación anual,Medicina,Balears (Illes),2005M01,0.5
Tasas de variación anual,Medicina,Balears (Illes),2006M01,0.7
Tasas de variación anual,Medicina,Balears (Illes),2007M01,1.7
Tasas de variación anual,Medicina,Balears (Illes),2008M01,-2.8
Tasas de variación anual,Medicina,Balears (Illes),2009M01,1.1
Tasas de variación anual,Medicina,Balears (Illes),2010M01,-2.2
Tasas de variación anual,Medicina,Balears (Illes),2011M01,-2.4
Tasas de variación anual,Medicina,Balears (Illes),2012M01,-3.3
Tasas de variación anual,Medicina,Balears (Illes),2013M01,11.9
Tasas de variación anual,Medicina,Balears (Illes),2014M01,0.5
Tasas de variación anual,Medicina,Balears (Illes),2015M01,-1.6
Tasas de variación anual,Medicina,Balears (Illes),2016M01,-0.4
Tasas de variación anual,Medicina,Barcelona,2002M01,2.4
Tasas de variación anual,Medicina,Barcelona,2003M01,2.8
Tasas de variación anual,Medicina,Barcelona,2004M01,2.7
Tasas de variación anual,Medicina,Barcelona,2005M01,-0.1
Tasas de variación anual,Medicina,Barcelona,2006M01,0.9
Tasas de variación anual,Medicina,Barcelona,2007M01,1.9
Tasas de variación anual,Medicina,Barcelona,2008M01,-2.4
Tasas de variación anual,Medicina,Barcelona,2009M01,0.1
Tasas de variación anual,Medicina,Barcelona,2010M01,-0.5
Tasas de variación anual,Medicina,Barcelona,2011M01,-1.3
Tasas de variación anual,Medicina,Barcelona,2012M01,-3.3
Tasas de variación anual,Medicina,Barcelona,2013M01,14.4
Tasas de variación anual,Medicina,Barcelona,2014M01,2.7
Tasas de variación anual,Medicina,Barcelona,2015M01,0.2
Tasas de variación anual,Medicina,Barcelona,2016M01,-0.5
Tasas de variación anual,Medicina,Bizkaia,2002M01,3
Tasas de variación anual,Medicina,Bizkaia,2003M01,3.4
Tasas de variación anual,Medicina,Bizkaia,2004M01,0.8
Tasas de variación anual,Medicina,Bizkaia,2005M01,0.3
Tasas de variación anual,Medicina,Bizkaia,2006M01,2.6
Tasas de variación anual,Medicina,Bizkaia,2007M01,2
Tasas de variación anual,Medicina,Bizkaia,2008M01,-1.1
Tasas de variación anual,Medicina,Bizkaia,2009M01,-0.1
Tasas de variación anual,Medicina,Bizkaia,2010M01,-1
Tasas de variación anual,Medicina,Bizkaia,2011M01,-0.5
Tasas de variación anual,Medicina,Bizkaia,2012M01,-3.1
Tasas de variación anual,Medicina,Bizkaia,2013M01,4
Tasas de variación anual,Medicina,Bizkaia,2014M01,7.8
Tasas de variación anual,Medicina,Bizkaia,2015M01,-0.2
Tasas de variación anual,Medicina,Bizkaia,2016M01,1.3
Tasas de variación anual,Medicina,Burgos,2002M01,1.8
Tasas de variación anual,Medicina,Burgos,2003M01,3.2
Tasas de variación anual,Medicina,Burgos,2004M01,1.3
Tasas de variación anual,Medicina,Burgos,2005M01,1.3
Tasas de variación anual,Medicina,Burgos,2006M01,3.9
Tasas de variación anual,Medicina,Burgos,2007M01,0.6
Tasas de variación anual,Medicina,Burgos,2008M01,-0.7
Tasas de variación anual,Medicina,Burgos,2009M01,1.3
Tasas de variación anual,Medicina,Burgos,2010M01,0.5
Tasas de variación anual,Medicina,Burgos,2011M01,-2.2
Tasas de variación anual,Medicina,Burgos,2012M01,-1.1
Tasas de variación anual,Medicina,Burgos,2013M01,11.9
Tasas de variación anual,Medicina,Burgos,2014M01,0.7
Tasas de variación anual,Medicina,Burgos,2015M01,-1.4
Tasas de variación anual,Medicina,Burgos,2016M01,1.8
Tasas de variación anual,Medicina,Cáceres,2002M01,2.2
Tasas de variación anual,Medicina,Cáceres,2003M01,3.7
Tasas de variación anual,Medicina,Cáceres,2004M01,2
Tasas de variación anual,Medicina,Cáceres,2005M01,-0.8
Tasas de variación anual,Medicina,Cáceres,2006M01,1.3
Tasas de variación anual,Medicina,Cáceres,2007M01,1.6
Tasas de variación anual,Medicina,Cáceres,2008M01,-2.5
Tasas de variación anual,Medicina,Cáceres,2009M01,-0.4
Tasas de variación anual,Medicina,Cáceres,2010M01,-4
Tasas de variación anual,Medicina,Cáceres,2011M01,0
Tasas de variación anual,Medicina,Cáceres,2012M01,-2.2
Tasas de variación anual,Medicina,Cáceres,2013M01,12.7
Tasas de variación anual,Medicina,Cáceres,2014M01,1.8
Tasas de variación anual,Medicina,Cáceres,2015M01,0.3
Tasas de variación anual,Medicina,Cáceres,2016M01,-0.9
Tasas de variación anual,Medicina,Cádiz,2002M01,2
Tasas de variación anual,Medicina,Cádiz,2003M01,1.9
Tasas de variación anual,Medicina,Cádiz,2004M01,2.1
Tasas de variación anual,Medicina,Cádiz,2005M01,-0.4
Tasas de variación anual,Medicina,Cádiz,2006M01,1.3
Tasas de variación anual,Medicina,Cádiz,2007M01,0.9
Tasas de variación anual,Medicina,Cádiz,2008M01,-1.8
Tasas de variación anual,Medicina,Cádiz,2009M01,-0.4
Tasas de variación anual,Medicina,Cádiz,2010M01,-0.7
Tasas de variación anual,Medicina,Cádiz,2011M01,-2.3
Tasas de variación anual,Medicina,Cádiz,2012M01,-5.3
Tasas de variación anual,Medicina,Cádiz,2013M01,14.9
Tasas de variación anual,Medicina,Cádiz,2014M01,0.2
Tasas de variación anual,Medicina,Cádiz,2015M01,0.7
Tasas de variación anual,Medicina,Cádiz,2016M01,0
Tasas de variación anual,Medicina,Cantabria,2002M01,2.8
Tasas de variación anual,Medicina,Cantabria,2003M01,1.9
Tasas de variación anual,Medicina,Cantabria,2004M01,1.6
Tasas de variación anual,Medicina,Cantabria,2005M01,-0.4
Tasas de variación anual,Medicina,Cantabria,2006M01,0.2
Tasas de variación anual,Medicina,Cantabria,2007M01,0.8
Tasas de variación anual,Medicina,Cantabria,2008M01,-2.8
Tasas de variación anual,Medicina,Cantabria,2009M01,0.8
Tasas de variación anual,Medicina,Cantabria,2010M01,-1.6
Tasas de variación anual,Medicina,Cantabria,2011M01,-1.2
Tasas de variación anual,Medicina,Cantabria,2012M01,-2.2
Tasas de variación anual,Medicina,Cantabria,2013M01,14
Tasas de variación anual,Medicina,Cantabria,2014M01,1.5
Tasas de variación anual,Medicina,Cantabria,2015M01,-0.4
Tasas de variación anual,Medicina,Cantabria,2016M01,1
Tasas de variación anual,Medicina,Castellón/Castelló,2002M01,1.7
Tasas de variación anual,Medicina,Castellón/Castelló,2003M01,1.8
Tasas de variación anual,Medicina,Castellón/Castelló,2004M01,3.2
Tasas de variación anual,Medicina,Castellón/Castelló,2005M01,-0.7
Tasas de variación anual,Medicina,Castellón/Castelló,2006M01,0.3
Tasas de variación anual,Medicina,Castellón/Castelló,2007M01,1.9
Tasas de variación anual,Medicina,Castellón/Castelló,2008M01,-2.1
Tasas de variación anual,Medicina,Castellón/Castelló,2009M01,0.2
Tasas de variación anual,Medicina,Castellón/Castelló,2010M01,-3.1
Tasas de variación anual,Medicina,Castellón/Castelló,2011M01,-2.6
Tasas de variación anual,Medicina,Castellón/Castelló,2012M01,-3
Tasas de variación anual,Medicina,Castellón/Castelló,2013M01,10.5
Tasas de variación anual,Medicina,Castellón/Castelló,2014M01,-0.7
Tasas de variación anual,Medicina,Castellón/Castelló,2015M01,0.8
Tasas de variación anual,Medicina,Castellón/Castelló,2016M01,-5.1
Tasas de variación anual,Medicina,Ciudad Real,2002M01,1.1
Tasas de variación anual,Medicina,Ciudad Real,2003M01,1.7
Tasas de variación anual,Medicina,Ciudad Real,2004M01,1.7
Tasas de variación anual,Medicina,Ciudad Real,2005M01,-1.5
Tasas de variación anual,Medicina,Ciudad Real,2006M01,0.4
Tasas de variación anual,Medicina,Ciudad Real,2007M01,0.9
Tasas de variación anual,Medicina,Ciudad Real,2008M01,-3.1
Tasas de variación anual,Medicina,Ciudad Real,2009M01,1.8
Tasas de variación anual,Medicina,Ciudad Real,2010M01,-3.3
Tasas de variación anual,Medicina,Ciudad Real,2011M01,-1.3
Tasas de variación anual,Medicina,Ciudad Real,2012M01,-2.6
Tasas de variación anual,Medicina,Ciudad Real,2013M01,11.7
Tasas de variación anual,Medicina,Ciudad Real,2014M01,1.4
Tasas de variación anual,Medicina,Ciudad Real,2015M01,0.2
Tasas de variación anual,Medicina,Ciudad Real,2016M01,0.1
Tasas de variación anual,Medicina,Córdoba,2002M01,2.2
Tasas de variación anual,Medicina,Córdoba,2003M01,1.6
Tasas de variación anual,Medicina,Córdoba,2004M01,1.3
Tasas de variación anual,Medicina,Córdoba,2005M01,1.1
Tasas de variación anual,Medicina,Córdoba,2006M01,-0.3
Tasas de variación anual,Medicina,Córdoba,2007M01,1.1
Tasas de variación anual,Medicina,Córdoba,2008M01,-2.5
Tasas de variación anual,Medicina,Córdoba,2009M01,-0.4
Tasas de variación anual,Medicina,Córdoba,2010M01,-1.7
Tasas de variación anual,Medicina,Córdoba,2011M01,-1.2
Tasas de variación anual,Medicina,Córdoba,2012M01,-3.2
Tasas de variación anual,Medicina,Córdoba,2013M01,16.7
Tasas de variación anual,Medicina,Córdoba,2014M01,1.9
Tasas de variación anual,Medicina,Córdoba,2015M01,0
Tasas de variación anual,Medicina,Córdoba,2016M01,0.5
Tasas de variación anual,Medicina,Coruña (A),2002M01,3.4
Tasas de variación anual,Medicina,Coruña (A),2003M01,3.1
Tasas de variación anual,Medicina,Coruña (A),2004M01,1.6
Tasas de variación anual,Medicina,Coruña (A),2005M01,2.1
Tasas de variación anual,Medicina,Coruña (A),2006M01,-0.4
Tasas de variación anual,Medicina,Coruña (A),2007M01,2.8
Tasas de variación anual,Medicina,Coruña (A),2008M01,-1.6
Tasas de variación anual,Medicina,Coruña (A),2009M01,-1
Tasas de variación anual,Medicina,Coruña (A),2010M01,-0.7
Tasas de variación anual,Medicina,Coruña (A),2011M01,-0.4
Tasas de variación anual,Medicina,Coruña (A),2012M01,-2.1
Tasas de variación anual,Medicina,Coruña (A),2013M01,10.5
Tasas de variación anual,Medicina,Coruña (A),2014M01,1.5
Tasas de variación anual,Medicina,Coruña (A),2015M01,1.1
Tasas de variación anual,Medicina,Coruña (A),2016M01,-0.3
Tasas de variación anual,Medicina,Cuenca,2002M01,0.7
Tasas de variación anual,Medicina,Cuenca,2003M01,0.9
Tasas de variación anual,Medicina,Cuenca,2004M01,2.7
Tasas de variación anual,Medicina,Cuenca,2005M01,-1.5
Tasas de variación anual,Medicina,Cuenca,2006M01,-0.2
Tasas de variación anual,Medicina,Cuenca,2007M01,0.5
Tasas de variación anual,Medicina,Cuenca,2008M01,-2.1
Tasas de variación anual,Medicina,Cuenca,2009M01,0.8
Tasas de variación anual,Medicina,Cuenca,2010M01,-4.7
Tasas de variación anual,Medicina,Cuenca,2011M01,-1.1
Tasas de variación anual,Medicina,Cuenca,2012M01,-3
Tasas de variación anual,Medicina,Cuenca,2013M01,15
Tasas de variación anual,Medicina,Cuenca,2014M01,1.4
Tasas de variación anual,Medicina,Cuenca,2015M01,0.4
Tasas de variación anual,Medicina,Cuenca,2016M01,0.8
Tasas de variación anual,Medicina,Gipuzkoa,2002M01,1.6
Tasas de variación anual,Medicina,Gipuzkoa,2003M01,3.1
Tasas de variación anual,Medicina,Gipuzkoa,2004M01,0.8
Tasas de variación anual,Medicina,Gipuzkoa,2005M01,1.6
Tasas de variación anual,Medicina,Gipuzkoa,2006M01,-0.4
Tasas de variación anual,Medicina,Gipuzkoa,2007M01,2.2
Tasas de variación anual,Medicina,Gipuzkoa,2008M01,-0.6
Tasas de variación anual,Medicina,Gipuzkoa,2009M01,-1.7
Tasas de variación anual,Medicina,Gipuzkoa,2010M01,1.4
Tasas de variación anual,Medicina,Gipuzkoa,2011M01,0.3
Tasas de variación anual,Medicina,Gipuzkoa,2012M01,-2.8
Tasas de variación anual,Medicina,Gipuzkoa,2013M01,4.7
Tasas de variación anual,Medicina,Gipuzkoa,2014M01,10.5
Tasas de variación anual,Medicina,Gipuzkoa,2015M01,-0.1
Tasas de variación anual,Medicina,Gipuzkoa,2016M01,0.9
Tasas de variación anual,Medicina,Girona,2002M01,2.5
Tasas de variación anual,Medicina,Girona,2003M01,1.3
Tasas de variación anual,Medicina,Girona,2004M01,3.1
Tasas de variación anual,Medicina,Girona,2005M01,1.4
Tasas de variación anual,Medicina,Girona,2006M01,2.2
Tasas de variación anual,Medicina,Girona,2007M01,3
Tasas de variación anual,Medicina,Girona,2008M01,-0.1
Tasas de variación anual,Medicina,Girona,2009M01,2.2
Tasas de variación anual,Medicina,Girona,2010M01,-1.2
Tasas de variación anual,Medicina,Girona,2011M01,-1
Tasas de variación anual,Medicina,Girona,2012M01,-1.5
Tasas de variación anual,Medicina,Girona,2013M01,12.1
Tasas de variación anual,Medicina,Girona,2014M01,1.4
Tasas de variación anual,Medicina,Girona,2015M01,0.9
Tasas de variación anual,Medicina,Girona,2016M01,0.5
Tasas de variación anual,Medicina,Granada,2002M01,2.7
Tasas de variación anual,Medicina,Granada,2003M01,1.1
Tasas de variación anual,Medicina,Granada,2004M01,1.4
Tasas de variación anual,Medicina,Granada,2005M01,-1.5
Tasas de variación anual,Medicina,Granada,2006M01,-2.2
Tasas de variación anual,Medicina,Granada,2007M01,1.8
Tasas de variación anual,Medicina,Granada,2008M01,-3.7
Tasas de variación anual,Medicina,Granada,2009M01,0.7
Tasas de variación anual,Medicina,Granada,2010M01,-2
Tasas de variación anual,Medicina,Granada,2011M01,-1.7
Tasas de variación anual,Medicina,Granada,2012M01,-4.3
Tasas de variación anual,Medicina,Granada,2013M01,12.9
Tasas de variación anual,Medicina,Granada,2014M01,0.2
Tasas de variación anual,Medicina,Granada,2015M01,-0.8
Tasas de variación anual,Medicina,Granada,2016M01,0.6
Tasas de variación anual,Medicina,Guadalajara,2002M01,0.8
Tasas de variación anual,Medicina,Guadalajara,2003M01,0.2
Tasas de variación anual,Medicina,Guadalajara,2004M01,1.5
Tasas de variación anual,Medicina,Guadalajara,2005M01,-0.1
Tasas de variación anual,Medicina,Guadalajara,2006M01,2.6
Tasas de variación anual,Medicina,Guadalajara,2007M01,0.8
Tasas de variación anual,Medicina,Guadalajara,2008M01,-2.1
Tasas de variación anual,Medicina,Guadalajara,2009M01,-1.2
Tasas de variación anual,Medicina,Guadalajara,2010M01,-0.9
Tasas de variación anual,Medicina,Guadalajara,2011M01,-1.3
Tasas de variación anual,Medicina,Guadalajara,2012M01,-2.1
Tasas de variación anual,Medicina,Guadalajara,2013M01,12.2
Tasas de variación anual,Medicina,Guadalajara,2014M01,1.4
Tasas de variación anual,Medicina,Guadalajara,2015M01,-1.2
Tasas de variación anual,Medicina,Guadalajara,2016M01,1.5
Tasas de variación anual,Medicina,Huelva,2002M01,0
Tasas de variación anual,Medicina,Huelva,2003M01,5.8
Tasas de variación anual,Medicina,Huelva,2004M01,1.8
Tasas de variación anual,Medicina,Huelva,2005M01,0.1
Tasas de variación anual,Medicina,Huelva,2006M01,-0.5
Tasas de variación anual,Medicina,Huelva,2007M01,2.3
Tasas de variación anual,Medicina,Huelva,2008M01,-1.5
Tasas de variación anual,Medicina,Huelva,2009M01,0.3
Tasas de variación anual,Medicina,Huelva,2010M01,-1.8
Tasas de variación anual,Medicina,Huelva,2011M01,-1.1
Tasas de variación anual,Medicina,Huelva,2012M01,-3.9
Tasas de variación anual,Medicina,Huelva,2013M01,10.8
Tasas de variación anual,Medicina,Huelva,2014M01,0
Tasas de variación anual,Medicina,Huelva,2015M01,2
Tasas de variación anual,Medicina,Huelva,2016M01,1.1
Tasas de variación anual,Medicina,Huesca,2002M01,1.7
Tasas de variación anual,Medicina,Huesca,2003M01,2.6
Tasas de variación anual,Medicina,Huesca,2004M01,2.6
Tasas de variación anual,Medicina,Huesca,2005M01,0.8
Tasas de variación anual,Medicina,Huesca,2006M01,1.1
Tasas de variación anual,Medicina,Huesca,2007M01,2.2
Tasas de variación anual,Medicina,Huesca,2008M01,0.3
Tasas de variación anual,Medicina,Huesca,2009M01,1.6
Tasas de variación anual,Medicina,Huesca,2010M01,-0.1
Tasas de variación anual,Medicina,Huesca,2011M01,-1
Tasas de variación anual,Medicina,Huesca,2012M01,-2.4
Tasas de variación anual,Medicina,Huesca,2013M01,12.2
Tasas de variación anual,Medicina,Huesca,2014M01,0.1
Tasas de variación anual,Medicina,Huesca,2015M01,1.2
Tasas de variación anual,Medicina,Huesca,2016M01,1.3
Tasas de variación anual,Medicina,Jaén,2002M01,1.1
Tasas de variación anual,Medicina,Jaén,2003M01,1.7
Tasas de variación anual,Medicina,Jaén,2004M01,4.9
Tasas de variación anual,Medicina,Jaén,2005M01,-1.4
Tasas de variación anual,Medicina,Jaén,2006M01,2
Tasas de variación anual,Medicina,Jaén,2007M01,2.1
Tasas de variación anual,Medicina,Jaén,2008M01,-4.4
Tasas de variación anual,Medicina,Jaén,2009M01,0.7
Tasas de variación anual,Medicina,Jaén,2010M01,-4.4
Tasas de variación anual,Medicina,Jaén,2011M01,-0.7
Tasas de variación anual,Medicina,Jaén,2012M01,-2.6
Tasas de variación anual,Medicina,Jaén,2013M01,15
Tasas de variación anual,Medicina,Jaén,2014M01,0.8
Tasas de variación anual,Medicina,Jaén,2015M01,0.8
Tasas de variación anual,Medicina,Jaén,2016M01,1
Tasas de variación anual,Medicina,León,2002M01,1.7
Tasas de variación anual,Medicina,León,2003M01,3.6
Tasas de variación anual,Medicina,León,2004M01,2.4
Tasas de variación anual,Medicina,León,2005M01,2
Tasas de variación anual,Medicina,León,2006M01,1.4
Tasas de variación anual,Medicina,León,2007M01,2.5
Tasas de variación anual,Medicina,León,2008M01,0.9
Tasas de variación anual,Medicina,León,2009M01,1.9
Tasas de variación anual,Medicina,León,2010M01,-3.3
Tasas de variación anual,Medicina,León,2011M01,-0.5
Tasas de variación anual,Medicina,León,2012M01,-2.8
Tasas de variación anual,Medicina,León,2013M01,10.4
Tasas de variación anual,Medicina,León,2014M01,0.5
Tasas de variación anual,Medicina,León,2015M01,-0.1
Tasas de variación anual,Medicina,León,2016M01,-2.1
Tasas de variación anual,Medicina,Lleida,2002M01,2.7
Tasas de variación anual,Medicina,Lleida,2003M01,3.4
Tasas de variación anual,Medicina,Lleida,2004M01,1.3
Tasas de variación anual,Medicina,Lleida,2005M01,1.4
Tasas de variación anual,Medicina,Lleida,2006M01,0.3
Tasas de variación anual,Medicina,Lleida,2007M01,2.1
Tasas de variación anual,Medicina,Lleida,2008M01,0.9
Tasas de variación anual,Medicina,Lleida,2009M01,-1.9
Tasas de variación anual,Medicina,Lleida,2010M01,-0.7
Tasas de variación anual,Medicina,Lleida,2011M01,-1.7
Tasas de variación anual,Medicina,Lleida,2012M01,-1.6
Tasas de variación anual,Medicina,Lleida,2013M01,10.5
Tasas de variación anual,Medicina,Lleida,2014M01,0.6
Tasas de variación anual,Medicina,Lleida,2015M01,-0.1
Tasas de variación anual,Medicina,Lleida,2016M01,1
Tasas de variación anual,Medicina,Lugo,2002M01,4.2
Tasas de variación anual,Medicina,Lugo,2003M01,4.8
Tasas de variación anual,Medicina,Lugo,2004M01,2.6
Tasas de variación anual,Medicina,Lugo,2005M01,-0.1
Tasas de variación anual,Medicina,Lugo,2006M01,0.3
Tasas de variación anual,Medicina,Lugo,2007M01,1.1
Tasas de variación anual,Medicina,Lugo,2008M01,0.2
Tasas de variación anual,Medicina,Lugo,2009M01,0.2
Tasas de variación anual,Medicina,Lugo,2010M01,-2.6
Tasas de variación anual,Medicina,Lugo,2011M01,-0.6
Tasas de variación anual,Medicina,Lugo,2012M01,-2.6
Tasas de variación anual,Medicina,Lugo,2013M01,11.3
Tasas de variación anual,Medicina,Lugo,2014M01,1.3
Tasas de variación anual,Medicina,Lugo,2015M01,0.4
Tasas de variación anual,Medicina,Lugo,2016M01,0
Tasas de variación anual,Medicina,Madrid,2002M01,1.6
Tasas de variación anual,Medicina,Madrid,2003M01,1.8
Tasas de variación anual,Medicina,Madrid,2004M01,2
Tasas de variación anual,Medicina,Madrid,2005M01,-0.1
Tasas de variación anual,Medicina,Madrid,2006M01,0
Tasas de variación anual,Medicina,Madrid,2007M01,1.6
Tasas de variación anual,Medicina,Madrid,2008M01,-1.6
Tasas de variación anual,Medicina,Madrid,2009M01,0.2
Tasas de variación anual,Medicina,Madrid,2010M01,-1.2
Tasas de variación anual,Medicina,Madrid,2011M01,-2
Tasas de variación anual,Medicina,Madrid,2012M01,-2.9
Tasas de variación anual,Medicina,Madrid,2013M01,9.9
Tasas de variación anual,Medicina,Madrid,2014M01,-0.8
Tasas de variación anual,Medicina,Madrid,2015M01,0.1
Tasas de variación anual,Medicina,Madrid,2016M01,0.2
Tasas de variación anual,Medicina,Málaga,2002M01,1.2
Tasas de variación anual,Medicina,Málaga,2003M01,2.9
Tasas de variación anual,Medicina,Málaga,2004M01,1.7
Tasas de variación anual,Medicina,Málaga,2005M01,0.6
Tasas de variación anual,Medicina,Málaga,2006M01,0.4
Tasas de variación anual,Medicina,Málaga,2007M01,1.3
Tasas de variación anual,Medicina,Málaga,2008M01,-3.6
Tasas de variación anual,Medicina,Málaga,2009M01,0.7
Tasas de variación anual,Medicina,Málaga,2010M01,-1.7
Tasas de variación anual,Medicina,Málaga,2011M01,-3.7
Tasas de variación anual,Medicina,Málaga,2012M01,-2
Tasas de variación anual,Medicina,Málaga,2013M01,14.4
Tasas de variación anual,Medicina,Málaga,2014M01,-0.3
Tasas de variación anual,Medicina,Málaga,2015M01,-1.1
Tasas de variación anual,Medicina,Málaga,2016M01,1.4
Tasas de variación anual,Medicina,Murcia,2002M01,1.1
Tasas de variación anual,Medicina,Murcia,2003M01,3.3
Tasas de variación anual,Medicina,Murcia,2004M01,2.5
Tasas de variación anual,Medicina,Murcia,2005M01,-0.5
Tasas de variación anual,Medicina,Murcia,2006M01,-0.5
Tasas de variación anual,Medicina,Murcia,2007M01,1.7
Tasas de variación anual,Medicina,Murcia,2008M01,-3.2
Tasas de variación anual,Medicina,Murcia,2009M01,-1.6
Tasas de variación anual,Medicina,Murcia,2010M01,-3.4
Tasas de variación anual,Medicina,Murcia,2011M01,-0.7
Tasas de variación anual,Medicina,Murcia,2012M01,-5.2
Tasas de variación anual,Medicina,Murcia,2013M01,14.5
Tasas de variación anual,Medicina,Murcia,2014M01,0.5
Tasas de variación anual,Medicina,Murcia,2015M01,0.3
Tasas de variación anual,Medicina,Murcia,2016M01,-0.2
Tasas de variación anual,Medicina,Navarra,2002M01,4.7
Tasas de variación anual,Medicina,Navarra,2003M01,3.6
Tasas de variación anual,Medicina,Navarra,2004M01,3.7
Tasas de variación anual,Medicina,Navarra,2005M01,0.7
Tasas de variación anual,Medicina,Navarra,2006M01,1.8
Tasas de variación anual,Medicina,Navarra,2007M01,2.4
Tasas de variación anual,Medicina,Navarra,2008M01,0.4
Tasas de variación anual,Medicina,Navarra,2009M01,1.3
Tasas de variación anual,Medicina,Navarra,2010M01,-0.1
Tasas de variación anual,Medicina,Navarra,2011M01,0.2
Tasas de variación anual,Medicina,Navarra,2012M01,-1.3
Tasas de variación anual,Medicina,Navarra,2013M01,9.4
Tasas de variación anual,Medicina,Navarra,2014M01,1.8
Tasas de variación anual,Medicina,Navarra,2015M01,1
Tasas de variación anual,Medicina,Navarra,2016M01,0.8
Tasas de variación anual,Medicina,Ourense,2002M01,1.8
Tasas de variación anual,Medicina,Ourense,2003M01,1.8
Tasas de variación anual,Medicina,Ourense,2004M01,1.7
Tasas de variación anual,Medicina,Ourense,2005M01,1
Tasas de variación anual,Medicina,Ourense,2006M01,0.2
Tasas de variación anual,Medicina,Ourense,2007M01,3.2
Tasas de variación anual,Medicina,Ourense,2008M01,-1.4
Tasas de variación anual,Medicina,Ourense,2009M01,-0.9
Tasas de variación anual,Medicina,Ourense,2010M01,-1.7
Tasas de variación anual,Medicina,Ourense,2011M01,-1.6
Tasas de variación anual,Medicina,Ourense,2012M01,-2.7
Tasas de variación anual,Medicina,Ourense,2013M01,12.5
Tasas de variación anual,Medicina,Ourense,2014M01,1.2
Tasas de variación anual,Medicina,Ourense,2015M01,-0.4
Tasas de variación anual,Medicina,Ourense,2016M01,0.6
Tasas de variación anual,Medicina,Palencia,2002M01,2
Tasas de variación anual,Medicina,Palencia,2003M01,1.9
Tasas de variación anual,Medicina,Palencia,2004M01,1.4
Tasas de variación anual,Medicina,Palencia,2005M01,0.1
Tasas de variación anual,Medicina,Palencia,2006M01,1.7
Tasas de variación anual,Medicina,Palencia,2007M01,3.4
Tasas de variación anual,Medicina,Palencia,2008M01,-1
Tasas de variación anual,Medicina,Palencia,2009M01,-1
Tasas de variación anual,Medicina,Palencia,2010M01,0.3
Tasas de variación anual,Medicina,Palencia,2011M01,-2.3
Tasas de variación anual,Medicina,Palencia,2012M01,-1.1
Tasas de variación anual,Medicina,Palencia,2013M01,10
Tasas de variación anual,Medicina,Palencia,2014M01,1.9
Tasas de variación anual,Medicina,Palencia,2015M01,0.4
Tasas de variación anual,Medicina,Palencia,2016M01,-1.6
Tasas de variación anual,Medicina,Palmas (Las),2002M01,1.4
Tasas de variación anual,Medicina,Palmas (Las),2003M01,2.3
Tasas de variación anual,Medicina,Palmas (Las),2004M01,1.6
Tasas de variación anual,Medicina,Palmas (Las),2005M01,1.1
Tasas de variación anual,Medicina,Palmas (Las),2006M01,-0.2
Tasas de variación anual,Medicina,Palmas (Las),2007M01,1
Tasas de variación anual,Medicina,Palmas (Las),2008M01,-3.4
Tasas de variación anual,Medicina,Palmas (Las),2009M01,-0.4
Tasas de variación anual,Medicina,Palmas (Las),2010M01,-2.3
Tasas de variación anual,Medicina,Palmas (Las),2011M01,-2.4
Tasas de variación anual,Medicina,Palmas (Las),2012M01,-4.2
Tasas de variación anual,Medicina,Palmas (Las),2013M01,14.2
Tasas de variación anual,Medicina,Palmas (Las),2014M01,2.1
Tasas de variación anual,Medicina,Palmas (Las),2015M01,-1.3
Tasas de variación anual,Medicina,Palmas (Las),2016M01,0.5
Tasas de variación anual,Medicina,Pontevedra,2002M01,2.7
Tasas de variación anual,Medicina,Pontevedra,2003M01,3.9
